Epoch,Ep_Reward,Cost
0.0,-4536.520342696264,1747.2725460819336
1.0,-6456.7404731456745,4982.606558682004
2.0,-7062.062019424377,4128.3421565427325
3.0,-5665.924277019915,3799.5184758746987
4.0,-7167.090343278949,4985.354688175764
5.0,-7037.445839231803,2620.270468278622
6.0,-5636.125642726162,3495.0120348054134
7.0,-7417.948421937788,4511.71342341468
8.0,-7360.446187286821,5039.166633543353
9.0,-6684.040482776523,4800.2086047946095
10.0,-6524.752747414941,4899.436204742713
11.0,-927.4343650981493,-898.2860826313054
12.0,-323.2521644059662,-785.2678290424587
13.0,-924.7049336503852,-1654.7654649635294
14.0,-680.6232076455478,-1396.3199732423586
15.0,-464.1974087456032,-710.0237678984123
16.0,-766.8862705680915,-854.3808001117765
17.0,-520.0541162213831,-293.57389911194866
18.0,-1166.1759176730952,-1526.2033056023524
19.0,-553.4830181612742,-422.77615664293626
20.0,-453.82232880650844,-575.1713263091278
21.0,-8168.731772887557,3019.9317724560174
22.0,-7424.467202962493,2416.9777457495125
23.0,-7688.98008518925,2375.4039225835063
24.0,-7522.795942469884,2530.263809405005
25.0,-8232.477127369391,3626.433951487277
26.0,-8165.863181273878,3590.6425913485386
27.0,-8373.631230343848,3458.128739325939
28.0,-7667.501540494841,2127.524288234205
29.0,-8220.905486477379,2840.4845986178416
30.0,-8064.153685584847,2778.3031574394518
31.0,-10608.04605298032,6244.691462172812
32.0,-11865.193358679096,7772.398378858025
33.0,-11125.038741033904,6928.695375759714
34.0,-11501.990952103115,7681.8947099272755
35.0,-11167.392540754867,6797.766454883902
36.0,-10698.853338139827,6752.362526020873
37.0,-10873.429970874187,6669.916578286071
38.0,-10303.699782304137,6671.325580059465
39.0,-10564.361787546206,6790.972593146003
40.0,-10791.54692603741,7092.554157054815
41.0,-7385.992927924139,3337.653080294551
42.0,-7860.189811661409,5976.25324658156
43.0,-7373.913298048975,3668.991226106905
44.0,-7770.054297412927,6103.538821183278
45.0,-8380.746294792409,3751.293240822764
46.0,-7538.650293475902,5414.574103812993
47.0,-8716.42440397056,3898.7628433710743
48.0,-7436.947453270791,3195.2365846384396
49.0,-7682.172722268911,3244.5547537130087
50.0,-7776.738204100349,7056.478222518487
51.0,-7279.951398076491,6779.780227999596
52.0,-7930.26265599688,7134.568920068569
53.0,-7892.59202395667,7571.978116921224
54.0,-7519.230378149819,3816.0131986095707
55.0,-8413.037093357754,7426.3321816855105
56.0,-7432.095681694779,3710.323741764834
57.0,-7244.980995622212,3022.1111847939383
58.0,-8040.578148175922,7340.4032488912435
59.0,-7326.836103919284,3750.412506688089
60.0,-8339.84699602982,7290.712180565287
61.0,-10755.749973640126,8584.53341874637
62.0,-11007.84997607508,10445.478742453815
63.0,-10527.355407467214,8942.678900515742
64.0,-10930.653129354441,9962.840965583508
65.0,-10921.243415086494,9113.80909142942
66.0,-11179.450223349035,10470.593115227839
67.0,-11330.69958894998,6574.284674503494
68.0,-10918.378270897181,8927.908833058627
69.0,-10447.912987658456,8794.366780143911
70.0,-10475.90680828006,9282.232172478707
71.0,-8017.167499678064,1692.953084185221
72.0,-7384.7178170386505,874.6904823325422
73.0,-7726.653375944496,1443.6997897606582
74.0,-7867.926149123619,7373.424429858595
75.0,-8099.816909467782,7420.138873811022
76.0,-7884.255107846765,1905.745138422906
77.0,-7546.888585979383,1549.2570267828503
78.0,-8005.49174453044,7591.21680530591
79.0,-8308.272317425952,3201.809575676948
80.0,-6990.560239137603,5986.3024754047065
81.0,-7832.853592409258,7245.329954444016
82.0,-9288.851227977926,8688.99058679337
83.0,-9167.257458194536,1639.2443125631032
84.0,-8872.142649581243,8300.303777158522
85.0,-7906.575296520053,688.1045543256614
86.0,-7847.695160005746,1054.4307296901623
87.0,-8716.208759023613,8278.971498948002
88.0,-8818.185268996393,7639.324304283189
89.0,-9326.385066160134,2189.218358847928
90.0,-8628.435451225905,1297.5693625326658
91.0,-7948.9453607673995,695.0622206336163
92.0,-7829.751271721793,1406.839345746148
93.0,-7749.743848301483,216.2585001825088
94.0,-8447.046275429253,1665.9842769602983
95.0,-7661.5006401474375,84.13205763117585
96.0,-7991.060372434179,376.884705741782
97.0,-7858.641258584632,555.3521723047759
98.0,-8401.031659745076,891.1845064514822
99.0,-8130.790124181879,769.8397925562874
100.0,-7924.270212234808,761.2517941105741
101.0,-9475.907913986432,2047.4453004370957
102.0,-9834.990283841767,3429.9585655353894
103.0,-9667.398978757314,2131.016621082057
104.0,-9747.579023315337,3247.6422687678273
105.0,-10522.368513965013,2615.290752725541
106.0,-10330.503398456274,2951.5271932839046
107.0,-9990.398055352374,3097.5248039447133
108.0,-10131.231423924815,2847.59881577143
109.0,-10363.523714749215,3465.2383140913375
110.0,-9979.893663527857,2924.8638222316285
111.0,-8360.087854354064,1490.3651985899128
112.0,-7895.041981931735,1176.585207058138
113.0,-8203.064856903062,681.6759062874994
114.0,-7705.833401414061,421.34799133468687
115.0,-7625.900968095236,519.5442080681863
116.0,-7604.015950184841,299.5642235194275
117.0,-8161.197303858756,1421.2980433638495
118.0,-7935.276393432424,836.2381111258753
119.0,-8043.181349940345,744.2074162876241
120.0,-7785.594615291683,360.13932429577176
121.0,-7184.7439828666475,-184.60942511359792
122.0,-10281.762329904654,3205.0479982705833
123.0,-7208.4007787932815,-292.4728285306534
124.0,-10100.604357313387,3553.6677726297744
125.0,-9529.434222583151,3303.155334747953
126.0,-9385.711281330523,2191.525134735141
127.0,-8741.272267917091,2525.841746606986
128.0,-9057.398769933277,3080.3260640304297
129.0,-9961.780837394193,2572.4593386328206
130.0,-9743.170235260344,3255.0342349354532
131.0,-3398.9024801365385,-3811.2901091333174
132.0,-3891.5926052770315,-4081.395417521838
133.0,-448.5137749170487,-1232.925100786325
134.0,-1464.4680526427803,-5190.188350679469
135.0,-3433.2502928271283,-4036.4596773887342
136.0,-3196.0592762943543,-3536.7783110144933
137.0,-3903.001291729525,-4162.690284796644
138.0,-3120.944043296549,-3046.00442207224
139.0,-1573.5552977394816,-6050.324071885477
140.0,-1366.2668891013698,-5553.836217950649
141.0,-978.9093306511028,-285.2841501304354
142.0,-691.9231397805744,79.3207112498187
