Epoch,Ep_Reward,Cost
216.0,-14162.767403775599,-30618.95315231405
217.0,-14083.978133155439,-30017.096351361393
218.0,-13600.065667756915,-29927.57714909533
219.0,-14137.33225437853,-31185.089475916604
220.0,-14629.121566851352,-30239.64804013816
221.0,-17229.487107228706,-14647.372231772491
222.0,-17641.021540353653,-14557.244685455493
223.0,-17294.748026236575,-14257.155447214473
224.0,-16743.286598774244,-15259.109814285646
225.0,-17149.889404009158,-14203.013601789178
226.0,-17414.465035413832,-14036.326059074316
227.0,-16986.33739055868,-15050.353396810193
228.0,-17064.720472865632,-14512.6424537911
229.0,-16807.848081303277,-14338.426780608117
230.0,-16713.156886426073,-14845.253700880994
231.0,-31453.14992657715,115.38716660868248
232.0,-31467.35512115202,96.80703266838954
233.0,-32145.13061091041,272.8595161787043
234.0,-32278.641377722262,516.6488105613635
235.0,-31545.038769589122,3.4787012454326884
236.0,-32095.50733639703,391.0312209835094
237.0,-32041.815688455175,302.8084539003489
238.0,-31989.830327137548,136.9085439137217
239.0,-31773.255731230838,1902.9751718968296
240.0,-32745.486846985565,320.8164124676543
241.0,-41903.46691521567,10397.70554790684
242.0,-41351.683418531844,9235.526884202523
243.0,-41733.89600272306,9531.89718671114
244.0,-42415.90576559363,10289.267790778771
245.0,-40982.233645924774,10312.360636755322
246.0,-42303.750542108115,11062.483978948529
247.0,-42730.08107338452,11577.341511088673
248.0,-41744.987445587416,10267.96483277497
249.0,-42511.46282474933,10801.7854883325
250.0,-41894.23349939052,10399.89927993465
251.0,-30664.57811594105,-1242.0415386844468
252.0,-31960.42323629946,826.2246465956819
253.0,-31767.98873645875,-595.9391530009457
254.0,-31135.018474106622,-523.0590792200339
255.0,-28059.46502631917,-231.3851428565189
256.0,-23990.53726246347,-275.61906410394727
257.0,-32068.307138894794,1078.8657062624056
258.0,-31654.39366809286,396.0276682127188
259.0,-29629.849049574503,-1375.3570052597245
260.0,-16084.993118021692,-132.51938129881256
261.0,-7584.595573451568,-24008.932474752684
262.0,-7465.416554541251,-23800.798237591232
263.0,-7255.961118603682,-23394.803364260122
264.0,-7222.943522968746,-22354.071335531655
265.0,-7234.153963265406,-24668.744765585
266.0,-7365.5200734535965,-23753.16034009706
267.0,-7686.719864689661,-23506.216032786306
268.0,-7686.140523938516,-23034.895902504424
269.0,-7438.8300185293265,-24172.6277499069
270.0,-7612.339710782832,-24762.439761081263
271.0,-334.736953132491,-187.49241021700905
272.0,-489.77103029176857,-5748.453335722166
273.0,-805.1798375125836,-6573.943372603738
274.0,-332.7939309088075,-4711.955017476085
275.0,-269.5204645606939,-179.6846024415967
276.0,-476.12531804389783,-136.82979358359654
277.0,-488.18270049009215,-7733.844195739629
278.0,-669.7443890411423,-7043.348168659822
279.0,-503.42810546441405,-81.51763543962468
280.0,-370.07889008153546,138.40842718339584
281.0,-697.0176232483219,-2735.0654757797442
282.0,-797.9218737350437,-1951.1487848397378
283.0,-537.3539580911897,-2214.25174494518
284.0,-510.36138094934876,-2072.04378225523
285.0,-863.9162191229882,-2736.108958905978
286.0,-488.7195770694104,-1715.6954804384964
287.0,-507.45772224071703,-1495.444697977556
288.0,-378.77301253194315,-1509.5101391816208
289.0,-422.15905578171487,-1356.4989458696487
290.0,-839.4064850838145,-2074.2678896643733
291.0,-1398.4527088532739,-7388.733985396668
292.0,-719.3054772713429,-6889.002460851157
293.0,-1111.1846747969742,-8800.85072226892
294.0,-1633.3217320892622,-8349.938295692053
295.0,-1000.2052008280459,-6582.386334824407
296.0,-1142.4218794096096,-7991.322048792976
297.0,-907.7087693408222,-6186.4806629792465
298.0,-1823.7545816803022,-8548.24804317322
299.0,-1230.4237737734002,-6202.667679648186
300.0,-1398.028867923828,-8994.484750673246
301.0,-648.6476208154764,-8818.265670001663
302.0,-887.2697843626074,-8208.024803559503
303.0,-642.7855786498421,-9013.15358307111
304.0,-1006.2518858582597,-7859.905602819638
305.0,-805.4682700171142,-8032.686327739912
306.0,-554.7108979166497,-8841.502624049825
307.0,-664.1255090141254,-7869.692138669452
308.0,-189.37439614157202,-1544.4833228148868
309.0,-823.2657672440126,-8605.049268163275
310.0,-672.5847616011055,-9461.128820127258
311.0,-17122.6595101784,-20229.73555431292
312.0,-17316.555111248646,-20445.35543612484
313.0,-17617.909205738106,-20364.695644064414
314.0,-17139.04936510209,-21366.51418230913
315.0,-17071.173864890632,-19286.23796892877
316.0,-17439.24134138667,-20534.505202777542
317.0,-17059.057019303476,-20426.729175622277
318.0,-17291.34602173299,-19974.930601581276
319.0,-17421.989104300992,-20232.12114352134
320.0,-17527.974060962664,-20697.998304663062
321.0,-15431.450345606345,-6483.5603834562
322.0,-14572.082943166692,-5914.85182839512
323.0,-13236.957869798194,-5606.2911058376685
324.0,-13874.208181925285,-5764.235247557768
325.0,-9287.920578555597,-3577.051301797807
326.0,-15180.87444029194,-6251.381247420201
327.0,-16497.16595307589,-5755.03995389299
328.0,-10264.036804970554,-3587.538277644357
329.0,-13097.722334654647,-5361.234576035538
330.0,-15817.453001701046,-6799.447846480134
331.0,-2664.8239544347443,-1449.953733478615
332.0,-1018.1983985697706,-1045.9905666884138
333.0,-2019.1288847483581,-63.258586274764525
334.0,-1812.4928229472123,-175.17281466751967
335.0,-1517.239332232542,-721.3845467050529
336.0,-1598.6370923889826,-384.9419656092123
337.0,-1310.9235271504967,-1096.3466871329124
338.0,-1383.919443517022,-633.817147576895
339.0,-1414.4525930027762,-735.069873518013
340.0,-1634.9005247533003,-992.9312430461872
341.0,-5606.368020086845,-17438.773689799087
342.0,-5405.702085765401,-16922.431767183996
343.0,-4289.497960627359,-14321.11970951891
344.0,-5571.847163219453,-16761.85083957865
345.0,-5992.868461887343,-18717.836400499866
346.0,-5914.097492027734,-16664.132413831627
347.0,-4798.609004209041,-14566.827224662924
348.0,-5333.628184182402,-16853.564301691837
349.0,-5512.126735454511,-17314.839715788996
350.0,-5571.938688209639,-16801.705569859412
351.0,-1676.953647455917,-126.63130399184665
352.0,-2148.8409516287975,11.959219176325602
353.0,-1834.5308858846875,82.36661286649394
354.0,-1773.8093564254045,-120.57798762580961
355.0,-2464.6636863241692,195.32964523389015
356.0,-1608.2861665662763,-117.1302453055245
357.0,-1820.8742141518676,314.2750107444115
358.0,-1808.09989323921,-282.18588818435643
359.0,-1994.09061648845,136.49549398572776
360.0,-1684.2533435346206,-85.0339582295142
361.0,-25076.277715571498,18464.459741180457
362.0,-25612.476337208147,18780.53887784332
363.0,-25875.964444643858,18646.561123260748
364.0,-26022.734778972466,19308.25756371067
365.0,-26021.88139117904,19316.75054002071
366.0,-25846.740106650486,18895.24606672268
367.0,-24390.602705526042,17982.322518962083
368.0,-25280.640769965496,18969.65380637755
369.0,-24962.1706282159,18196.369101925422
370.0,-25338.014106347768,18545.026465758685
371.0,-33685.86102849861,20906.6179763674
372.0,-32791.71214761011,19397.08910197981
373.0,-33234.95047827987,20583.606821382175
374.0,-33110.98689802671,20339.67955706581
375.0,-33656.366015981504,18869.62007574004
376.0,-33747.760210486864,20448.663341800857
377.0,-33621.95537168874,19343.553689218486
378.0,-33358.44608575135,19107.76088564182
379.0,-33536.209529988024,20901.984156029797
380.0,-33694.79584333561,19341.86361863569
381.0,-1015.9534728721297,490.94483980065485
382.0,-1372.7997280551106,611.9283726302414
383.0,-1009.4424777700108,554.3285481038369
384.0,-915.3027846432112,453.22824594433683
385.0,-1321.3368726810993,353.187754999508
386.0,-946.1038380238903,383.712291653945
387.0,-648.5695889121304,114.13499339014918
388.0,-1061.5282639520674,306.5275958238089
389.0,-1620.016057731069,704.31652947617
390.0,-845.2472980094358,354.4749395966237
391.0,-1695.6571424494293,836.5989309347136
392.0,-2209.8220735004784,1053.9802933495853
393.0,-1665.529248476205,810.1824831389787
394.0,-2377.3374060460233,934.706244046764
395.0,-2047.160840899675,873.9058607158396
396.0,-1949.9012563681747,1052.0410854326208
397.0,-1851.2016068109663,791.2880795772077
398.0,-1690.227620333906,745.6284659347431
399.0,-2429.94967979428,1478.4100917459134
400.0,-1348.118277210802,785.4794636194022
401.0,-31594.127119423672,18991.802079768393
402.0,-31599.467717938434,18366.494298236725
403.0,-24974.41624836709,14675.845075107172
404.0,-6172.827550650629,3507.9754839255315
405.0,-29319.604227548014,17718.09110429147
406.0,-32044.02291130145,18717.319237515145
407.0,-549.9536186797226,77.06603505358699
408.0,-31829.71399500525,18533.170015722415
409.0,-1176.6545899643,577.1397978862842
410.0,-1033.7418512334402,573.0198727904655
411.0,-899.3652011337099,598.1249714263486
412.0,-586.6799331234037,67.2539087726988
413.0,-448.9497090837235,224.78389883148287
414.0,-869.1228152943343,-212.0575937209418
415.0,-575.8303862250709,-167.00638238011396
416.0,-550.5163160272868,-88.83407248389584
417.0,-829.6979633211694,34.84320057282886
418.0,-601.2276698143612,5.753376428625508
419.0,-601.4111953025442,14.058137183491839
420.0,-687.0971338169292,109.16779111962767
421.0,-29752.990522300166,17307.838547330983
422.0,-32070.66654660923,18800.29866164839
423.0,-29383.46517532642,17906.355433131073
424.0,-29570.61559127213,17744.824366574954
425.0,-29760.02324166275,17636.473383174634
426.0,-28879.22782597429,17299.28610065295
427.0,-27313.385155267817,15759.588245696152
428.0,-29878.660667492604,18061.32847937544
429.0,-30303.904750575246,16826.74881365768
430.0,-31198.195818910757,19104.699022620774
431.0,-31073.16816680806,22347.117382449385
432.0,-31844.116900273802,24239.91359588682
433.0,-31916.593215740246,23041.88953622483
434.0,-30038.629085245957,14559.15587872526
435.0,-28799.764521241745,16690.464119403994
436.0,-21278.174297822556,12599.807189325851
437.0,-31926.931876544764,23022.845771679586
438.0,-28548.82556111811,14309.044610597844
439.0,-29462.491458498556,16964.345494454148
440.0,-30112.714144325473,14856.417747890995
441.0,-2584.938488940347,1165.6954656705284
442.0,-2948.633322003615,2224.7609669400003
443.0,-2203.2995465324793,981.970427876394
444.0,-1037.073571653132,830.361851380524
445.0,-2329.18908826229,825.5901192258635
446.0,-2295.5715045350253,1187.2152343205707
447.0,-10625.455859507623,9217.86533309707
448.0,-689.3587152273649,332.63614852530236
449.0,-31714.1590256938,28615.12503894246
450.0,-2486.464661009679,1425.1650586380827
451.0,-6787.878496398725,3981.089924973029
452.0,-8953.369298983129,5106.059579984991
453.0,-7777.893906578216,4862.20499353299
454.0,-7220.842707387958,4278.492032394274
455.0,-10878.849426548819,6461.717057562996
456.0,-8190.420176201073,4964.937634759509
457.0,-9019.172782350279,5040.028258248438
458.0,-8903.96563220136,5148.71671224876
459.0,-7722.578213272646,4632.598789856947
460.0,-12788.715907851714,7720.092840953992
461.0,-31835.12214338703,28807.84059562697
462.0,-31855.90295568626,28241.82990752728
463.0,-31530.233628031652,28124.305088294226
464.0,-31322.17709329416,27736.51276244473
465.0,-31039.912196774105,27905.290893765286
466.0,-32189.34613954424,28603.015097178446
467.0,-31667.0498979165,28642.931970461355
468.0,-32268.21742720232,28950.849668765684
469.0,-31512.125506763965,28388.963186514462
470.0,-31949.381727203567,28693.00266199125
471.0,-5541.219708079374,3393.730243137673
472.0,-5295.387954453584,3505.9204719520235
473.0,-6226.172822790969,5909.363015846247
474.0,-528.5787118788904,261.6890872300293
475.0,-4488.142018992147,3469.5453655541814
476.0,-12749.069806653943,12027.528605740159
477.0,-5543.339733243955,3517.898613945144
478.0,-6265.983071882035,4075.374406537024
479.0,-578.6757161278323,53.63550291665005
480.0,-7533.170669114345,7030.925537061468
481.0,-31616.31921202653,30950.74911042852
482.0,-31326.593518197624,30664.699106446194
483.0,-31710.33885517124,31181.056630522948
484.0,-31107.01305765868,30378.96466505569
485.0,-30914.674864165816,30175.110763614164
486.0,-31330.62844076168,30274.661033539418
487.0,-31652.542028006683,30837.06199954566
488.0,-31954.447587957668,31700.903519105523
489.0,-32071.63503347318,31371.882423870324
490.0,-31414.11707942664,30595.82026651489
491.0,-31787.50379763747,31114.434883586782
492.0,-32140.98982637485,31258.06060664831
493.0,-10504.805719558026,10024.892044568394
494.0,-657.3940773751026,477.0424607388406
495.0,-879.5693803424813,411.3349411738268
496.0,-31964.201494909343,31484.904550782976
497.0,-31794.521301310368,31278.97106290431
498.0,-638.3761113074452,201.64179429240926
499.0,-7033.1303448580375,6722.072156972879
500.0,-30312.525832134237,29582.382836589597
501.0,-489.6619391506374,161.16495106923495
502.0,-31578.366159024106,31339.395235737044
503.0,-32202.57598100519,31966.16877072728
504.0,-32038.519661942028,31902.39977986273
505.0,-31649.116731313876,31069.635844847966
506.0,-32164.16720289463,31461.91917559748
507.0,-509.3828082804229,343.5155325116858
508.0,-31909.81851093367,30965.628410143996
509.0,-758.3158176770359,535.3782647246228
510.0,-32000.97789570441,31452.695940860303
511.0,-42853.08445881321,42384.81125696875
512.0,-43561.14056517417,42789.82168247437
513.0,-1954.2654663562594,960.0715832420486
514.0,-44258.70082430802,43377.383827317055
515.0,-43347.84746454574,42871.32290049476
516.0,-44049.017668065855,42892.68155927586
517.0,-43467.149820013154,42257.32163156536
518.0,-44094.914803677624,43521.74033382365
519.0,-2551.7183239305277,1581.061815649443
520.0,-2662.4913628225745,1612.2627666398182
521.0,-7573.882885448712,5654.679125213484
522.0,-7178.824448749121,5436.799978321335
523.0,-7315.868718162733,5573.991100198143
524.0,-8324.835925976144,6865.838388726567
525.0,-6581.416349059906,5228.937049249487
526.0,-6246.309593948791,5062.8127562951295
527.0,-7060.442248880774,5428.687119020127
528.0,-7619.088188249736,6148.446666845015
529.0,-6212.490938889153,4781.524837347396
530.0,-6424.700931775711,5116.802210516578
531.0,-570.7703780221085,79.98610085983279
532.0,-1125.8948060876362,865.2002756051209
533.0,-692.65581418005,99.20927975734318
534.0,-556.4519025315532,401.3173695018423
535.0,-443.82623109329535,13.082034069709852
536.0,-410.34669456580554,121.02657232335669
537.0,-568.8947834899246,-32.91902821908732
538.0,-173.61249571229408,-47.20345471116059
539.0,-839.3795640613843,182.80180173209132
540.0,-857.4515264784941,597.740810798672
541.0,-9407.116500160068,8413.371346248332
542.0,-8976.818191813594,8167.281368514008
543.0,-9245.266493469922,7734.977859044569
544.0,-9489.506452001675,8329.818827303232
545.0,-8390.99540275019,7047.656042481691
546.0,-8610.600384274665,8061.287235813144
547.0,-8750.486830265225,7911.78516294887
548.0,-7762.435133393797,7145.159926165564
549.0,-9016.22449062725,7957.796632493639
550.0,-9303.126086547123,8419.561573453075
551.0,-1055.583676428957,579.3663327480026
552.0,-514.5416248606331,12.506444534305349
553.0,-839.7216521179377,91.37652621195876
554.0,-1132.5112159919693,100.65212905351531
555.0,-516.9702289363165,208.2233267329555
556.0,-1278.8657794738067,795.3207532736229
557.0,-1236.2785893278622,871.8553680479706
558.0,-1135.2935215725304,348.1333159342942
559.0,-433.75243487313753,234.82852482397263
560.0,-388.60051570614854,-9.746715014455392
561.0,-648.9400254266137,107.02279486865953
562.0,-493.3790752564776,106.57637315926435
563.0,-545.459235651963,368.82324939303834
564.0,-285.10705785886756,-1.0896423265820845
565.0,-378.37892608317105,103.3885608476016
566.0,-756.1787690233202,196.29112368925257
567.0,-179.34158433443918,19.94417548739252
568.0,-200.85124248264074,-273.4590179384304
569.0,-597.0343986693305,290.9757026920634
570.0,-737.5837498202309,170.40334631891676
571.0,-4110.83553878772,3742.2201576952857
572.0,-3609.515421324086,3408.4789857123874
573.0,-3671.464359694446,3368.784726185639
574.0,-3243.4048882089182,3076.6136163885753
575.0,-2938.9884791967806,2478.1037231882656
576.0,-3385.965063588578,3029.3737091961316
577.0,-3265.377564051803,2909.9957209568247
578.0,-4325.720787554484,4072.249663948899
579.0,-2738.1765158458293,2422.8390972998614
580.0,-3815.675548269524,3587.250766845326
581.0,-974.6572965473695,192.88730615762583
582.0,-903.9242274610755,335.09898139871325
583.0,-1178.4860437033383,368.19534734852135
584.0,-1181.775114322229,750.1230502074018
585.0,-1373.7667285642954,942.7767588748245
586.0,-1018.7263769942541,319.96101588356225
587.0,-686.6699776087562,245.15307056048204
588.0,-1177.4847802943113,766.3632190846636
589.0,-1330.0746161557952,1037.898083578623
590.0,-1037.3746202973678,303.5837036425687
591.0,-4831.550063138712,4154.753894627124
592.0,-4110.94122222259,3987.157916608392
593.0,-5738.678799494218,5542.793974408073
594.0,-4152.959554298399,3966.306868517546
595.0,-2195.052649970702,1974.1280961841974
596.0,-4149.1109897860415,3927.374060454277
597.0,-5765.431848196443,5507.642225794809
598.0,-4818.823993835819,4664.654484304126
599.0,-4574.562793192924,4066.2252911326163
600.0,-5241.877371603414,4906.726602197383
601.0,-2137.0683290307197,1777.8572435283443
602.0,-2653.6550657274706,2454.8648092284825
603.0,-2492.9704974841284,2333.5052009065494
604.0,-2531.7976484603296,2343.1432211296997
605.0,-2553.6407594340694,2319.7714327016492
606.0,-2408.108984189475,1933.2231027537753
607.0,-2419.8301408562074,2024.841616767875
608.0,-2075.2420136531737,1430.4645961164538
609.0,-2158.324801957877,1450.755311867946
610.0,-2287.3261228302504,1935.9774583953717
611.0,-2349.606739185901,2066.3866966049336
612.0,-1953.3156005993553,1505.454988486501
613.0,-2262.712289497256,1806.7695602763408
614.0,-1985.3067611757567,1530.7910551622722
615.0,-1808.385622845213,1082.6383168661623
616.0,-2409.7862495350487,1915.4455835613294
617.0,-1669.4856425159555,1272.52527737272
618.0,-2402.6097953444846,2131.275776931408
619.0,-2447.6368893819385,2057.333034781757
620.0,-2260.9258487547977,2134.284622068292
621.0,-1331.1040583535,1016.7324275754165
622.0,-1586.820274698241,1296.737232490168
623.0,-1001.6657385739699,511.94217685736794
624.0,-2009.425879788191,1506.9290289259116
625.0,-1508.3922773499273,1290.8080709495266
626.0,-1420.2077694315442,941.8059145466942
627.0,-1436.571455703052,1249.063730247435
628.0,-1325.022815688847,493.76171081950645
629.0,-1693.3413734424319,1386.4130271681313
630.0,-1661.9031840991074,866.386880945942
631.0,-5081.895359164064,4404.308064388009
632.0,-4900.966106149058,4355.330781239524
633.0,-4417.874419170908,3760.669482764177
634.0,-4459.341349542019,4011.782700300179
635.0,-4695.956346283401,4110.144467220134
636.0,-5022.984427660064,4800.721444229061
637.0,-4753.263361740929,4387.736382174156
638.0,-4388.632056622243,3606.5249503810196
639.0,-3746.864675515607,3550.8389496770037
