Epoch,Ep_Reward,Cost
149.0,0.0,-2311.532953902911
150.0,0.0,-3923.210246702164
151.0,60.0,-7421.9410028154525
152.0,150.0,-7548.806100557008
153.0,30.0,-7286.397333902516
154.0,0.0,-6246.75453522907
155.0,0.0,-7251.4267414065525
156.0,0.0,-7382.0626784422475
157.0,0.0,-7494.806879339492
158.0,120.0,-5421.6324859674305
159.0,0.0,-3670.829067774258
160.0,90.0,-7025.463034538921
161.0,0.0,-5566.495767993169
162.0,0.0,-7608.5637367186455
163.0,30.0,-6662.165596943286
164.0,60.0,-3346.361420971144
165.0,0.0,-108.61006404763623
166.0,0.0,-6001.43400073116
167.0,0.0,-88.26797330042498
168.0,0.0,-7508.75648549285
169.0,0.0,-2285.3721980327596
170.0,30.0,-6658.070221620283
171.0,0.0,-1130.0992788355074
172.0,0.0,-2090.25587577828
173.0,0.0,-628.2962185337594
174.0,0.0,-7108.827451790181
175.0,30.0,-1842.3609342333746
176.0,0.0,-7291.546095747267
177.0,0.0,-5812.149999199514
178.0,0.0,-1987.7976166106885
179.0,60.0,-1491.9018357773302
180.0,0.0,-2111.535209428548
181.0,30.0,-7499.933721351757
182.0,30.0,-7378.176821021166
183.0,0.0,-7470.3549051354385
184.0,0.0,-7558.705531347872
185.0,60.0,-7472.5348039230175
186.0,0.0,-7133.531983653067
187.0,0.0,-6858.333974902763
188.0,0.0,-3532.482879668214
189.0,30.0,-6607.411418276654
190.0,0.0,-7466.512360575073
191.0,0.0,-7000.923837999757
192.0,150.0,-829.5808713419224
193.0,0.0,-2344.449215401531
194.0,0.0,-4172.61544463238
195.0,0.0,-2440.81837615826
196.0,0.0,-6724.097856513125
197.0,60.0,-4113.731015055386
198.0,0.0,-1214.2439557247997
199.0,0.0,-1166.1787383278001
200.0,0.0,-6499.217099994999
201.0,0.0,-3987.8351968045786
202.0,0.0,-3557.892147023655
203.0,0.0,-2905.6760685058844
204.0,0.0,-4825.767054784322
205.0,0.0,-4226.456181494291
206.0,0.0,-4289.8368539185785
207.0,30.0,-3699.200245918648
208.0,0.0,-4513.721596798299
209.0,0.0,-5899.414549174053
210.0,0.0,-5852.727845752467
211.0,0.0,-5766.1163468489485
212.0,0.0,-7404.589912442653
213.0,0.0,-7040.678099932683
214.0,0.0,-7200.8445705020395
215.0,0.0,-7510.521121095331
216.0,0.0,-7397.721966275589
217.0,0.0,-6964.9880637551305
218.0,0.0,-3088.812382109364
219.0,0.0,-4269.704985395455
220.0,0.0,-4141.958369049231
221.0,0.0,-6191.595643994001
222.0,0.0,-5216.952826544465
223.0,0.0,-5701.379544045091
224.0,0.0,-7169.179962251228
225.0,0.0,-4439.753376113297
226.0,0.0,-6041.707557032449
227.0,0.0,-5913.123425632832
228.0,0.0,-6196.128852904965
229.0,0.0,-5837.2115326018975
230.0,0.0,-6832.3036296523915
231.0,0.0,-2985.8148946653127
232.0,0.0,-3606.8259947920997
233.0,0.0,-5061.668277637888
234.0,0.0,-3616.4670110408847
235.0,30.0,-2562.209696770294
236.0,0.0,-3318.0530221428508
237.0,0.0,-5282.906907230908
238.0,0.0,-3048.1119848819685
239.0,0.0,-3809.1746711070696
240.0,0.0,-3646.7695309631426
241.0,60.0,-7211.327532042995
242.0,30.0,-6901.963893201195
243.0,0.0,-4467.750034883411
244.0,0.0,-6966.808705175702
245.0,60.0,-4849.347972977972
246.0,0.0,-6983.9710843367975
247.0,0.0,-7260.704739400488
248.0,0.0,-4930.807618704306
249.0,0.0,-4503.78598488507
250.0,0.0,-6043.15025501838
251.0,30.0,-7369.677951104951
252.0,60.0,-7326.615224638123
253.0,30.0,-7474.07805283967
254.0,0.0,-7154.978734278148
255.0,0.0,-7227.413556984817
256.0,30.0,-7542.162129297848
257.0,0.0,-7432.305553688897
258.0,30.0,-7487.623515201873
259.0,0.0,-7239.287307852249
260.0,0.0,-7611.137739140252
261.0,0.0,-7527.866133131596
262.0,0.0,-7297.974321182961
263.0,0.0,-6230.988135252598
264.0,0.0,-5126.898323354379
265.0,0.0,-6317.059649279028
266.0,0.0,-5554.789206612462
267.0,0.0,-7651.068499334994
268.0,0.0,-6358.917409851616
269.0,30.0,-7480.337189069887
270.0,0.0,-7580.13750720877
271.0,0.0,-3254.380129412341
272.0,30.0,-3861.215365697603
273.0,30.0,-3300.669083284673
274.0,0.0,-4194.7591171767735
275.0,90.0,-3326.3815521008482
276.0,0.0,-4100.335494025584
277.0,0.0,-4105.8811941171625
278.0,0.0,-3644.6304686027493
279.0,0.0,-4573.850188357698
280.0,0.0,-3094.2347883218367
281.0,0.0,-5329.319989645154
282.0,30.0,-3739.95572374058
283.0,30.0,-7397.959851630512
284.0,90.0,-7338.110344668896
285.0,30.0,-7357.532954182093
286.0,0.0,-5370.781338893399
287.0,0.0,-5484.4411704416925
288.0,0.0,-7468.3496892658795
289.0,0.0,-6135.701853040968
290.0,30.0,-5796.096867582375
291.0,0.0,-5831.309038472121
292.0,0.0,-6837.465938578753
293.0,0.0,-7514.080721532154
294.0,0.0,-5749.522706844526
295.0,0.0,-6488.7338953083345
296.0,0.0,-3627.6852514735665
297.0,60.0,-7157.912460293231
298.0,0.0,-7509.118352001086
299.0,0.0,-7442.1280588082955
300.0,0.0,-3880.800768104197
301.0,0.0,-7293.013370207716
302.0,30.0,-7386.591342702053
303.0,0.0,-7655.217999040392
304.0,0.0,-7224.180725528931
305.0,0.0,-7538.69476718455
306.0,0.0,-7467.687984867194
307.0,60.0,-7670.17075407721
308.0,60.0,-7687.018367965777
309.0,60.0,-7656.530313056968
310.0,0.0,-7439.418688417212
311.0,0.0,-3860.4153706216703
312.0,0.0,-7210.273990598879
313.0,30.0,-3713.189585469857
314.0,0.0,-3747.867899469364
315.0,0.0,-7049.892820738057
316.0,0.0,-7752.665747798623
317.0,180.0,-3841.708599074385
318.0,0.0,-7684.524726864069
319.0,0.0,-4938.789801475308
320.0,0.0,-7498.0687166091075
321.0,0.0,-3533.412185936146
322.0,0.0,-7374.823390451815
323.0,30.0,-7120.633459079787
324.0,0.0,-6275.511241629083
325.0,0.0,-3458.009126262199
326.0,60.0,-6141.487762222098
327.0,60.0,-4016.108538384483
328.0,0.0,-5928.184403138095
329.0,0.0,-6683.370316398891
330.0,0.0,-6392.7878975305475
331.0,0.0,-3748.5469035819565
332.0,0.0,-3523.2926673446373
333.0,0.0,-4975.422476944832
334.0,0.0,-6410.0105977144
335.0,0.0,-6370.742925784853
336.0,90.0,-3591.8751538562433
337.0,0.0,-5936.154543125982
338.0,60.0,-5726.359653809702
339.0,0.0,-3624.624186980179
340.0,0.0,-3877.648775800791
341.0,0.0,-3017.426508295218
342.0,0.0,-2100.5967051783164
343.0,0.0,-3048.8892041424733
344.0,0.0,-7070.377378103603
345.0,0.0,-7126.565376062628
346.0,60.0,-2985.4619148421284
347.0,30.0,-3561.7299342169827
348.0,0.0,-3379.4347522963553
349.0,60.0,-3299.3376884253207
350.0,0.0,-2736.681872968906
351.0,0.0,-2562.2640379842396
352.0,0.0,-3378.464713709832
353.0,30.0,-3263.419127635691
354.0,0.0,-3039.9184526689032
355.0,0.0,-1879.282423476731
356.0,0.0,-3664.098943955252
357.0,0.0,-1850.9480978096633
358.0,0.0,-3619.561258109554
359.0,30.0,-3425.1206609824476
360.0,150.0,-2612.5856321723154
361.0,0.0,-4097.952763101686
362.0,0.0,-2473.6319231510383
363.0,0.0,-2518.592405228933
364.0,60.0,-4803.44701659999
365.0,0.0,-204.35550471232978
366.0,0.0,-3037.1088185283857
367.0,0.0,-3339.2259290366696
368.0,0.0,-3711.326381234867
369.0,0.0,-6976.439589572028
370.0,0.0,-1056.8125831442758
371.0,30.0,-3811.5167626534867
372.0,60.0,-1000.8420616102645
373.0,60.0,-740.1386978076665
374.0,0.0,-3425.9848106190952
375.0,0.0,-3136.8490439788047
376.0,0.0,-4952.819712309547
377.0,0.0,-1574.9610682441742
378.0,0.0,-3380.6126154772146
379.0,0.0,-4524.198199057639
380.0,0.0,-3916.116843429049
381.0,30.0,-164.21970204611046
382.0,0.0,-3534.605784612263
383.0,0.0,-2913.415291123195
384.0,0.0,-4064.717436804788
385.0,0.0,-223.99309937596988
386.0,0.0,-3297.7427516348116
387.0,0.0,-1656.6905740541843
388.0,0.0,-477.88227226803355
389.0,0.0,-194.95244849899865
390.0,30.0,-2605.272036248051
391.0,0.0,-3513.672453508742
392.0,0.0,-7213.645367160169
393.0,0.0,-3186.6151585805237
394.0,90.0,-7156.699846292633
395.0,0.0,-3748.3091497279192
396.0,0.0,-3275.315985578752
397.0,0.0,-3761.1163591124414
398.0,0.0,-7236.873159854258
399.0,30.0,-6972.666331680182
400.0,0.0,-2125.9803483021137
401.0,0.0,-4237.713355857627
402.0,0.0,-3053.7643557580927
403.0,0.0,-6801.375145419183
404.0,0.0,-6464.358765876934
405.0,0.0,-6359.272297856711
406.0,0.0,-6586.0184561636115
407.0,0.0,-6132.449061913392
408.0,60.0,-6460.174972199397
409.0,90.0,-502.87994187289564
410.0,0.0,-6697.282750464433
411.0,0.0,-1080.9579342383129
412.0,0.0,-1668.1464725253886
413.0,60.0,-5044.320926435765
414.0,30.0,-3330.0015619073074
415.0,270.0,-4376.516709734694
416.0,0.0,-3729.665812412394
417.0,90.0,-2258.4826763466845
418.0,120.0,-2159.3982752005213
419.0,30.0,-4129.175088776388
420.0,0.0,-3394.341853374174
421.0,0.0,-3216.8384205089264
422.0,90.0,-3566.2379657944225
423.0,0.0,-3925.1609398757555
424.0,0.0,-3229.5524051272355
425.0,0.0,-3390.209260955191
426.0,0.0,-3162.0733954540465
427.0,30.0,-4622.565660550961
428.0,30.0,-3336.3529588978304
429.0,0.0,-3416.367215171171
430.0,0.0,-3844.1938409963964
431.0,0.0,-3114.587042343718
432.0,60.0,-2995.190836455011
433.0,0.0,-3227.7674675207936
434.0,0.0,-2959.6123888621873
435.0,30.0,-2658.7575773114418
436.0,0.0,-2915.7177889812774
437.0,0.0,-2803.6947825147763
438.0,60.0,-2880.363523441318
439.0,0.0,-2735.3716992635605
440.0,90.0,-2585.770675431036
441.0,30.0,-787.9648063564448
442.0,0.0,-5129.40560487917
443.0,0.0,-2581.615018884789
444.0,0.0,-1486.0124971195326
445.0,0.0,-1485.9393527444881
446.0,270.0,-1646.2654973325837
447.0,0.0,-2322.620186789034
448.0,60.0,-2131.665238796166
449.0,0.0,-1363.403137291032
450.0,60.0,-2241.3495462233464
451.0,60.0,-6324.858219533492
452.0,30.0,-6734.597050574909
453.0,0.0,-5571.395987066351
454.0,0.0,-6086.336422405926
455.0,150.0,-1293.9207091795827
456.0,150.0,-6539.4921745354895
457.0,240.0,-1331.413440737724
458.0,0.0,-6612.150773998368
459.0,30.0,-6823.611321225995
460.0,0.0,-5050.508577645551
461.0,0.0,-6778.946711071395
462.0,30.0,-7487.059498822429
463.0,0.0,-7663.757710006419
464.0,0.0,-7046.418790058193
465.0,0.0,-7297.840375290893
466.0,0.0,-7388.865632270442
467.0,0.0,-7377.786245816252
468.0,0.0,-7543.109511761619
469.0,0.0,-7545.782196272623
470.0,0.0,-6929.3679226545555
471.0,0.0,-7225.828707617958
472.0,0.0,-6983.412179906558
473.0,0.0,-7467.561438372071
474.0,0.0,-7473.98618423247
475.0,0.0,-7585.378324339685
476.0,0.0,-7017.9647951990255
477.0,0.0,-7669.136471321082
478.0,0.0,-7512.81624466033
479.0,60.0,-7425.149822200619
480.0,0.0,-6776.68775066694
481.0,0.0,-7143.866393334381
482.0,0.0,-7458.658048482719
483.0,0.0,-7431.063910073633
484.0,90.0,-7071.403670770693
485.0,0.0,-7396.986425358859
486.0,60.0,-6731.237847584018
487.0,30.0,-6684.254856687541
488.0,0.0,-6827.578412730119
489.0,30.0,-6239.860958376437
490.0,0.0,-6681.235264087024
491.0,0.0,-7549.629257766652
492.0,0.0,-7133.273582112504
493.0,0.0,-7619.8899736497315
494.0,0.0,-6227.075092485871
495.0,0.0,-7146.788297208623
496.0,0.0,-7633.855492554173
497.0,0.0,-7311.165802735587
498.0,60.0,-5625.500786956618
499.0,0.0,-5493.205958662424
500.0,0.0,-7480.201287461345
501.0,0.0,-7382.360587900963
502.0,0.0,-7186.061826685281
503.0,0.0,-7651.474526784583
504.0,60.0,-7311.7749352469655
505.0,0.0,-7506.436838695088
506.0,30.0,-7574.973047028901
507.0,0.0,-4316.165864055349
508.0,0.0,-7447.17874372417
509.0,0.0,-7376.134899445174
510.0,90.0,-7394.061751688603
511.0,0.0,-6894.682623859814
512.0,0.0,-7353.286400779037
513.0,0.0,-7476.445292338085
514.0,30.0,-7413.591851697979
515.0,60.0,-6786.473872728711
516.0,0.0,-1832.687455387919
517.0,0.0,-6107.596833916893
518.0,210.0,-6754.335909716773
519.0,0.0,-7129.333476481112
520.0,60.0,-7301.777440166474
521.0,0.0,-4682.831232649991
522.0,0.0,-3924.296991208475
523.0,30.0,-5571.202420813056
524.0,0.0,-2866.871606472764
525.0,0.0,-7373.012615459463
526.0,0.0,-3328.016843114021
527.0,30.0,-3850.0312584689696
528.0,30.0,-7053.608162689314
529.0,0.0,-7315.106761033494
530.0,0.0,-2694.7027865743653
531.0,0.0,-6038.697078046302
532.0,0.0,-3310.6426578845453
533.0,0.0,-2705.884683381836
534.0,0.0,-6241.8161801306105
535.0,0.0,-5982.703394197767
536.0,0.0,-4844.354316305603
537.0,0.0,-2819.887652942696
538.0,0.0,-3302.7720848004415
539.0,0.0,-1569.1710715813745
540.0,0.0,-3805.864570684599
541.0,0.0,-223.49660543387924
542.0,0.0,-5208.6369065141325
543.0,120.0,-1553.7366391372348
544.0,30.0,-7286.527059889726
545.0,0.0,-4153.682400460551
546.0,0.0,-4950.70281951315
547.0,0.0,-281.5269251462474
548.0,90.0,-136.8270045807735
549.0,0.0,-1281.8648353757933
550.0,0.0,-3072.296606170638
551.0,0.0,-7389.112454629711
552.0,0.0,-5940.963554698033
553.0,0.0,-6998.647050231939
554.0,0.0,-6234.427955297531
555.0,120.0,-7399.036437242855
556.0,0.0,-7463.628567767653
557.0,0.0,-5127.342166981081
558.0,0.0,-6860.323035053393
559.0,0.0,-6935.107427765233
560.0,0.0,-7030.230177324205
561.0,0.0,-7720.49363863572
562.0,0.0,-7377.421000837067
563.0,30.0,-7425.109306785327
564.0,0.0,-7714.269709044262
565.0,0.0,-7755.891123334081
566.0,0.0,-7493.328300209673
567.0,0.0,-7447.042734151115
568.0,30.0,-7396.0710519147515
569.0,0.0,-7626.6555993846205
570.0,0.0,-7612.478452182986
571.0,0.0,-3969.966576332583
572.0,0.0,-3982.9552673970243
573.0,60.0,-3963.9249929093226
574.0,0.0,-4007.5136781629153
575.0,60.0,-3822.2970502401013
576.0,0.0,-3925.541162138095
577.0,0.0,-6583.254916717854
578.0,0.0,-3898.2819506682454
579.0,0.0,-6927.600198782856
580.0,150.0,-5483.066035536477
581.0,0.0,-7543.9400842085815
582.0,0.0,-7469.136363499746
583.0,0.0,-7440.913462891725
584.0,0.0,-7462.333988216504
585.0,0.0,-7595.960814498532
586.0,0.0,-7389.368990185756
587.0,0.0,-7471.793022386856
588.0,0.0,-7647.720953998933
589.0,0.0,-6946.688457134667
590.0,0.0,-7335.710423127176
591.0,60.0,-6477.812553687415
592.0,0.0,-6866.188604748305
593.0,0.0,-6564.158902547454
594.0,0.0,-6884.2591898560395
595.0,0.0,-6728.167446437503
596.0,30.0,-6678.928130529234
597.0,0.0,-6969.264008563667
598.0,0.0,-6981.328072320773
599.0,60.0,-6913.270345129819
600.0,30.0,-6131.602695578746
601.0,90.0,-7105.054386187762
602.0,0.0,-7290.633045580176
603.0,0.0,-7160.68953413792
604.0,0.0,-7305.541836301814
605.0,0.0,-7439.228671626261
606.0,0.0,-7503.090569671111
607.0,0.0,-7329.483568156744
608.0,0.0,-7534.939054031769
609.0,60.0,-7215.147825152302
610.0,30.0,-7134.1246596820865
611.0,0.0,-4565.03564520314
612.0,0.0,-3955.5056254351744
613.0,90.0,-6015.226497802747
614.0,30.0,-2839.79622205095
615.0,60.0,-6971.727879721168
616.0,0.0,-5162.736306743156
617.0,60.0,-4006.2437519989116
618.0,0.0,-6590.0883168211185
619.0,0.0,-2902.7176741181356
620.0,0.0,-2626.0788026200407
621.0,240.0,-131.6593887389709
622.0,0.0,-4793.502892155296
623.0,30.0,-2511.251328204579
624.0,0.0,-1025.2860079416103
625.0,30.0,-10.0
626.0,0.0,-5222.312884442025
627.0,360.0,-3495.40981524702
628.0,0.0,-3194.5948369808802
629.0,150.0,-3360.465073070187
630.0,0.0,-247.63452431305186
631.0,0.0,-7376.231228838733
632.0,0.0,-6796.334482813041
633.0,0.0,-6815.828791787413
634.0,0.0,-6900.251174198421
635.0,0.0,-7062.781310757148
636.0,30.0,-6996.912637485138
637.0,0.0,-7142.173227383754
638.0,0.0,-6931.0830379390645
639.0,0.0,-7054.326432165422
640.0,0.0,-7288.654750216398
641.0,0.0,-3938.7305649094474
642.0,0.0,-3951.3901868750986
643.0,0.0,-3816.830157853317
644.0,0.0,-4477.766666666799
645.0,0.0,-6041.430388924732
646.0,0.0,-3893.036154524741
647.0,0.0,-4087.0153792363462
648.0,0.0,-3853.6792873227537
649.0,0.0,-3929.934999336871
650.0,0.0,-3901.9139054324946
651.0,0.0,-6374.966926036099
652.0,0.0,-3168.5200876245
653.0,60.0,-4917.784326911298
654.0,0.0,-4845.893381798735
655.0,0.0,-4784.020836793645
656.0,0.0,-6585.825453577004
657.0,0.0,-7283.787576197665
658.0,0.0,-5377.929523198905
659.0,0.0,-7337.029153543497
660.0,60.0,-7177.955818765333
661.0,0.0,-7373.724121951305
662.0,0.0,-7524.093465816828
663.0,0.0,-7414.987601444541
664.0,0.0,-7629.571529753564
665.0,0.0,-6408.912481717123
666.0,0.0,-7437.896719930108
667.0,0.0,-7629.426268653566
668.0,0.0,-7464.543559241643
669.0,0.0,-7278.057511755361
670.0,0.0,-7600.1023702044695
671.0,30.0,-7511.949989364111
672.0,0.0,-7634.147552295229
673.0,60.0,-7556.670737654091
674.0,0.0,-7533.284381526997
675.0,0.0,-7652.722718254511
676.0,0.0,-7675.294118760809
677.0,30.0,-7583.574634194227
678.0,0.0,-7708.880902111132
679.0,0.0,-7151.401849782988
680.0,30.0,-7198.686516880949
681.0,30.0,-6530.688788666169
682.0,0.0,-5973.643875644686
683.0,0.0,-6851.96603142323
684.0,60.0,-1659.5180337710729
685.0,0.0,-5226.825474729326
686.0,0.0,-6450.4156555388145
687.0,0.0,-2544.648220356596
688.0,0.0,-2538.52448163761
689.0,0.0,-3658.6951277943463
690.0,0.0,-3284.6030314015334
691.0,0.0,-7294.203971014924
692.0,0.0,-6790.071726620392
693.0,30.0,-7157.857398847376
694.0,60.0,-3712.677755720299
695.0,0.0,-4107.477538790189
696.0,0.0,-7270.959385946178
697.0,0.0,-7540.0160795021975
698.0,0.0,-6856.797952353745
699.0,0.0,-6927.598269812899
700.0,0.0,-7263.3756359922945
701.0,0.0,-3719.8416771124867
702.0,0.0,-6555.004570057381
703.0,60.0,-5433.465136018772
704.0,60.0,-6352.742582634895
705.0,30.0,-6541.726740538543
706.0,0.0,-7099.017464736598
707.0,0.0,-6684.4246939579225
708.0,0.0,-5404.492596193436
709.0,0.0,-6288.842048683504
710.0,60.0,-4396.882879338327
711.0,0.0,-4134.903465500465
712.0,0.0,-3491.5800908439414
713.0,0.0,-7086.317159344282
714.0,0.0,-3793.29015515894
715.0,0.0,-6323.97960635515
716.0,0.0,-6998.9890003510955
717.0,30.0,-4338.228424194633
718.0,0.0,-5966.679506639831
719.0,30.0,-6625.739025143181
720.0,0.0,-7043.822740349929
721.0,0.0,-3296.8619110279797
722.0,0.0,-6729.279432778712
723.0,60.0,-4745.961584563391
724.0,30.0,-6807.54414650108
725.0,90.0,-4482.965100877011
726.0,0.0,-6603.380815768322
727.0,0.0,-6540.409001252725
728.0,0.0,-3144.2976699534947
729.0,0.0,-6963.980428343001
730.0,0.0,-6003.94228084805
731.0,0.0,-7293.904670517509
732.0,0.0,-5951.295927728052
733.0,0.0,-1435.9739006692698
734.0,0.0,-7299.104943041522
735.0,0.0,-1681.2777517863296
736.0,0.0,-6019.791802956887
737.0,0.0,-7297.337196966454
738.0,0.0,-5809.796671574115
739.0,0.0,-6124.615680221992
740.0,0.0,-2591.959261311706
741.0,0.0,-7145.784014703304
742.0,30.0,-7404.24436561321
743.0,60.0,-7501.643310096457
744.0,30.0,-7136.581496544842
745.0,60.0,-7395.27430163884
746.0,30.0,-7156.4874811275085
747.0,0.0,-7072.699742858427
748.0,0.0,-6963.703323053922
749.0,0.0,-7646.457274847499
750.0,0.0,-6692.7097108668795
751.0,0.0,-7792.218046725415
752.0,30.0,-4666.256281680487
753.0,0.0,-7358.655851728683
754.0,0.0,-7532.948401766109
755.0,0.0,-7214.595772578766
756.0,0.0,-7133.261488763794
757.0,60.0,-7215.724942595421
758.0,0.0,-7609.356509345656
759.0,0.0,-7373.320307397108
760.0,0.0,-7011.053084618266
761.0,0.0,-6879.455823062013
762.0,30.0,-7011.578475638503
763.0,0.0,-7354.078625347359
764.0,0.0,-7170.519162401319
765.0,0.0,-3607.841401131383
766.0,0.0,-7179.48905585061
767.0,30.0,-5931.645429085522
768.0,0.0,-6446.530405113307
769.0,0.0,-6856.251184134813
770.0,0.0,-7140.498268202533
771.0,0.0,-7624.201343695814
772.0,0.0,-1527.4933782317848
773.0,0.0,-6941.810682056494
774.0,0.0,-1725.9859612967282
775.0,0.0,-1241.922933240823
776.0,0.0,-3442.8760784409183
777.0,210.0,-7444.1587979422875
778.0,0.0,-2415.945721327753
779.0,0.0,-7603.017673175386
780.0,0.0,-1374.5176680006007
781.0,0.0,-6162.82453095117
782.0,90.0,-6567.396747413465
783.0,0.0,-7305.269134295212
784.0,0.0,-7263.073041703616
785.0,0.0,-4625.583648469437
786.0,30.0,-5184.654189962127
787.0,0.0,-7059.365456717858
788.0,0.0,-538.913279858631
789.0,90.0,-2974.616987015135
790.0,0.0,-498.30736219255243
791.0,0.0,-5920.694186115446
792.0,0.0,-5110.12386117001
793.0,0.0,-7400.870776372751
794.0,0.0,-3399.932483493443
795.0,0.0,-7199.617749863677
796.0,0.0,-5908.514996431811
797.0,0.0,-6732.907703876866
798.0,0.0,-5802.649446658439
799.0,0.0,-6255.225157461184
800.0,0.0,-5882.132981763974
801.0,0.0,-124.62114910129492
802.0,120.0,-403.8237284526786
803.0,90.0,-30.0
804.0,30.0,-5969.841820822892
805.0,0.0,-5424.9693558796225
806.0,60.0,-1029.1554077485698
807.0,0.0,-2207.4549648210514
808.0,0.0,-5536.24557637741
809.0,180.0,-1893.7559607162518
